SOLD TO PARTY,SALES ORG,TYPE,VEH/KIT,PERIOD,BV,REGION,CURRENCY,Dispatch Plant,SHIP TO PARTY,TotalQty,GLCODE,YNDP,Per Unit 
10118,ZDOM,CKD,VEH,2024-04,JF35,KAR,INR,CH01,10118,8,510101,611560,76445
10473,ZDOM,CKD,VEH,2024-04,JF35,MAH,INR,CH01,A10473,5,510101,365125,73025
10057,ZDOM,CKD,VEH,2024-04,JF35,TN,INR,CH01,10057,1,510101,77690,77690
13645,ZDOM,CKD,VEH,2024-04,JF35,HR,INR,PT01,13645,2,510101,153180,76590
10853,ZDOM,CKD,VEH,2024-04,JF35,HR,INR,PT01,10853,2,510101,153180,76590
13182,ZDOM,CKD,VEH,2024-04,JF35,CH,INR,CH01,13182,20,510101,1516300,75815
11505,ZDOM,CKD,VEH,2024-04,JF35,WB,INR,PT01,11505,5,510101,370175,74035
11021,ZDOM,CKD,VEH,2024-04,JF35,AS,INR,CH01,11021,5,510101,377875,75575
12081,ZDOM,CKD,VEH,2024-04,JF35,JH,INR,CH01,12081,3,510101,222225,74075
12029,ZDOM,CKD,VEH,2024-04,JF35,MAH,INR,CH01,12029,4,510101,296900,74225
12728,ZDOM,CKD,VEH,2024-04,JF35,UP,INR,PT01,12728,6,510101,444450,74075
11021,ZDOM,CKD,VEH,2024-04,JF35,AS,INR,PT01,11021,58,510101,4383350,75575
10202,ZDOM,CKD,VEH,2024-04,JF35,CH,INR,CH01,10202,4,510101,303260,75815
11616,ZDOM,CKD,VEH,2024-04,JF35,MAH,INR,CH01,11616,3,510101,222675,74225
12871,ZDOM,CKD,VEH,2024-04,JF35,UP,INR,PT01,12871,6,510101,444450,74075
10677,ZDOM,CKD,VEH,2024-04,JF35,KAR,INR,CH01,10677,5,510101,382225,76445
10194,ZDOM,CKD,VEH,2024-04,JF35,CH,INR,CH01,10194,7,510101,530705,75815
10625,ZDOM,CKD,VEH,2024-04,JF35,MP,INR,PT01,10625,17,510101,1268455,74615
12822,ZDOM,CKD,VEH,2024-04,JF35,AS,INR,PT01,12822,24,510101,1813800,75575
10427,ZDOM,CKD,VEH,2024-04,JF35,GJ,INR,PT01,10427,7,510101,525210,75030
10928,ZDOM,CKD,VEH,2024-04,JF35,JH,INR,PT01,10928,2,510101,148150,74075
13014,ZDOM,CKD,VEH,2024-04,JF35,AS,INR,PT01,13014,2,510101,151150,75575
11638,ZDOM,CKD,VEH,2024-04,JF35,GJ,INR,CH01,11638,9,510101,675270,75030
10123,ZDOM,CKD,VEH,2024-04,JF35,MP,INR,PT01,10123,3,510101,223845,74615
11086,ZDOM,CKD,VEH,2024-04,JF35,GJ,INR,PT01,11086,9,510101,675270,75030
12553,ZDOM,CKD,VEH,2024-04,JF35,BH,INR,CH01,12553,2,510101,148150,74075
13151,ZDOM,CKD,VEH,2024-04,JF35,KAR,INR,CH01,13151,3,510101,229335,76445
13657,ZDOM,CKD,VEH,2024-04,JF35,MAH,INR,CH01,A13657,8,510101,584200,73025
13251,ZDOM,CKD,VEH,2024-04,JF35,TG,INR,CH01,13251,3,510101,227325,75775
10177,ZDOM,CKD,VEH,2024-04,JF35,MAH,INR,CH01,10177,9,510101,668025,74225
10373,ZDOM,CKD,VEH,2024-04,JF35,MP,INR,PT01,A10373,6,510101,447690,74615
10479,ZDOM,CKD,VEH,2024-04,JF35,KAR,INR,CH01,10479,12,510101,917340,76445
10849,ZDOM,CKD,VEH,2024-04,JF35,AN,INR,CH01,10849,2,510101,155380,77690
12758,ZDOM,CKD,VEH,2024-04,JF35,HR,INR,PT01,12758,2,510101,153180,76590
13105,ZDOM,CKD,VEH,2024-04,JF35,JH,INR,PT01,A13105,3,510101,222225,74075
10812,ZDOM,CKD,VEH,2024-04,JF35,AS,INR,CH01,10812,3,510101,226725,75575
10328,ZDOM,CKD,VEH,2024-04,JF35,GDD,INR,CH01,10328,5,510101,382600,76520
11772,ZDOM,CKD,VEH,2024-04,JF35,AS,INR,CH01,11772,12,510101,906900,75575
13211,ZDOM,CKD,VEH,2024-04,JF35,PB,INR,PT01,13211,4,510101,303440,75860
11332,ZDOM,CKD,VEH,2024-04,JF35,GJ,INR,PT01,11332,3,510101,225090,75030
11263,ZDOM,CKD,VEH,2024-04,JF35,KAR,INR,CH01,A11263,29,510101,2216905,76445
13567,ZDOM,CKD,VEH,2024-04,JF35,MAH,INR,CH01,A13567,1,510101,74225,74225
11465,ZDOM,CKD,VEH,2024-04,JF35,GJ,INR,PT01,11465,3,510101,225090,75030
13241,ZDOM,CKD,VEH,2024-04,JF35,MP,INR,PT01,13241,6,510101,447690,74615
12869,ZDOM,CKD,VEH,2024-04,JF35,HR,INR,PT01,12869,2,510101,153180,76590
13105,ZDOM,CKD,VEH,2024-04,JF35,JH,INR,PT01,13105,11,510101,814825,74075
13115,ZDOM,CKD,VEH,2024-04,JF35,AS,INR,PT01,A13115,12,510101,906900,75575
12783,ZDOM,CKD,VEH,2024-04,JF35,UT,INR,CH01,12783,2,510101,148150,74075
10206,ZDOM,CKD,VEH,2024-04,JF35,PB,INR,PT01,10206,1,510101,75860,75860
10225,ZDOM,CKD,VEH,2024-04,JF35,JK,INR,PT01,10225,21,510101,1592640,75840
12083,ZDOM,CKD,VEH,2024-04,JF35,JH,INR,PT01,12083,4,510101,296300,74075
12451,ZDOM,CKD,VEH,2024-04,JF35,MP,INR,PT01,12451,6,510101,447690,74615
13790,ZDOM,CKD,VEH,2024-04,JF35,JK,INR,PT01,13790,5,510101,379200,75840
11153,ZDOM,CKD,VEH,2024-04,JF35,TN,INR,CH01,11153,6,510101,466140,77690
12915,ZDOM,CKD,VEH,2024-04,JF35,BH,INR,PT01,12915,4,510101,296300,74075
12757,ZDOM,CKD,VEH,2024-04,JF35,KAR,INR,CH01,12757,16,510101,1223120,76445
11415,ZDOM,CKD,VEH,2024-04,JF35,MP,INR,PT01,11415,6,510101,447690,74615
11664,ZDOM,CKD,VEH,2024-04,JF35,CH,INR,CH01,11664,2,510101,151630,75815
11004,ZDOM,CKD,VEH,2024-04,JF35,GJ,INR,CH01,11004,2,510101,150060,75030
12768,ZDOM,CKD,VEH,2024-04,JF35,CH,INR,CH01,12768,12,510101,909780,75815
10351,ZDOM,CKD,VEH,2024-04,JF35,KAR,INR,CH01,10351,6,510101,458670,76445
10584,ZDOM,CKD,VEH,2024-04,JF35,CH,INR,CH01,10584,15,510101,1137225,75815
12937,ZDOM,CKD,VEH,2024-04,JF35,MP,INR,PT01,12937,2,510101,149230,74615
12461,ZDOM,CKD,VEH,2024-04,JF35,KAR,INR,CH01,12461,6,510101,458670,76445
12669,ZDOM,CKD,VEH,2024-04,JF35,MP,INR,PT01,12669,3,510101,223845,74615
10389,ZDOM,CKD,VEH,2024-04,JF35,MAH,INR,CH01,10389,9,510101,668025,74225
13209,ZDOM,CKD,VEH,2024-04,JF35,RJ,INR,PT01,13209,7,510101,526190,75170
13264,ZDOM,CKD,VEH,2024-04,JF35,MP,INR,PT01,13264,4,510101,298460,74615
10335,ZDOM,CKD,VEH,2024-04,JF35,WB,INR,PT01,10335,26,510101,1924910,74035
11517,ZDOM,CKD,VEH,2024-04,JF35,AS,INR,PT01,11517,2,510101,151150,75575
10382,ZDOM,CKD,VEH,2024-04,JF35,TG,INR,CH01,10382,15,510101,1136625,75775
10519,ZDOM,CKD,VEH,2024-04,JF35,WB,INR,PT01,10519,3,510101,222105,74035
12430,ZDOM,CKD,VEH,2024-04,JF35,MP,INR,PT01,12430,7,510101,522305,74615
13068,ZDOM,CKD,VEH,2024-04,JF35,WB,INR,PT01,13068,5,510101,370175,74035
10589,ZDOM,CKD,VEH,2024-04,JF35,RJ,INR,PT01,10589,1,510101,75170,75170
13248,ZDOM,CKD,VEH,2024-04,JF35,AP,INR,CH01,13248,3,510101,227325,75775
12924,ZDOM,CKD,VEH,2024-04,JF35,JH,INR,CH01,12924,4,510101,296300,74075
13511,ZDOM,CKD,VEH,2024-04,JF35,BH,INR,PT01,A13511,5,510101,370375,74075
10774,ZDOM,CKD,VEH,2024-04,JF35,UP,INR,CH01,10774,4,510101,296300,74075
12628,ZDOM,CKD,VEH,2024-04,JF35,MP,INR,PT01,12628,3,510101,223845,74615
12955,ZDOM,CKD,VEH,2024-04,JF35,AS,INR,PT01,12955,16,510101,1209200,75575
11959,ZDOM,CKD,VEH,2024-04,JF35,MP,INR,PT01,11959,6,510101,447690,74615
13565,ZDOM,CKD,VEH,2024-04,JF35,HR,INR,PT01,13565,4,510101,301560,75390
13003,ZDOM,CKD,VEH,2024-04,JF35,UP,INR,PT01,13003,4,510101,296300,74075
13168,ZDOM,CKD,VEH,2024-04,JF35,TG,INR,CH01,13168,8,510101,606200,75775
13120,ZDOM,CKD,VEH,2024-04,JF35,MP,INR,PT01,13120,4,510101,298460,74615
11794,ZDOM,CKD,VEH,2024-04,JF35,MAH,INR,CH01,11794,2,510101,148450,74225
10268,ZDOM,CKD,VEH,2024-04,JF35,MAH,INR,CH01,D10268,2,510101,148450,74225
13150,ZDOM,CKD,VEH,2024-04,JF35,KAR,INR,CH01,13150,14,510101,1070230,76445
10836,ZDOM,CKD,VEH,2024-04,JF35,PY,INR,CH01,10836,7,510101,543830,77690
12881,ZDOM,CKD,VEH,2024-04,JF35,BH,INR,PT01,A12881,2,510101,148150,74075
13567,ZDOM,CKD,VEH,2024-04,JF35,MAH,INR,CH01,13567,5,510101,371125,74225
12452,ZDOM,CKD,VEH,2024-04,JF35,MP,INR,PT01,12452,1,510101,74615,74615
13456,ZDOM,CKD,VEH,2024-04,JF35,JH,INR,PT01,13456,4,510101,296300,74075
12983,ZDOM,CKD,VEH,2024-04,JF35,DEL,INR,PT01,12983,2,510101,143910,71955
13141,ZDOM,CKD,VEH,2024-04,JF35,UP,INR,PT01,13141,2,510101,148150,74075
10290,ZDOM,CKD,VEH,2024-04,JF35,GJ,INR,PT01,10290,4,510101,300120,75030
10443,ZDOM,CKD,VEH,2024-04,JF35,UP,INR,PT01,10443,2,510101,148150,74075
13498,ZDOM,CKD,VEH,2024-04,JF35,OR,INR,CH01,13498,4,510101,302320,75580
12121,ZDOM,CKD,VEH,2024-04,JF35,WB,INR,PT01,12121,2,510101,148070,74035
13139,ZDOM,CKD,VEH,2024-04,JF35,UP,INR,PT01,13139,2,510101,148150,74075
11151,ZDOM,CKD,VEH,2024-04,JF35,GJ,INR,CH01,11151,6,510101,450180,75030
13249,ZDOM,CKD,VEH,2024-04,JF35,AP,INR,CH01,13249,2,510101,151550,75775
13184,ZDOM,CKD,VEH,2024-04,JF35,PB,INR,PT01,13184,1,510101,75860,75860
11736,ZDOM,CKD,VEH,2024-04,JF35,JH,INR,PT01,11736,5,510101,370375,74075
11941,ZDOM,CKD,VEH,2024-04,JF35,UP,INR,PT01,11941,4,510101,296300,74075
13208,ZDOM,CKD,VEH,2024-04,JF35,AS,INR,PT01,13208,3,510101,226725,75575
10102,ZDOM,CKD,VEH,2024-04,JF35,MP,INR,PT01,10102,8,510101,596920,74615
13063,ZDOM,CKD,VEH,2024-04,JF35,UP,INR,CH01,13063,2,510101,148150,74075
12729,ZDOM,CKD,VEH,2024-04,JF35,UP,INR,PT01,12729,3,510101,222225,74075
13215,ZDOM,CKD,VEH,2024-04,JF35,MP,INR,PT01,13215,4,510101,298460,74615
12743,ZDOM,CKD,VEH,2024-04,JF35,PB,INR,PT01,12743,2,510101,151720,75860
13098,ZDOM,CKD,VEH,2024-04,JF35,UP,INR,PT01,13098,4,510101,296300,74075
12732,ZDOM,CKD,VEH,2024-04,JF35,MP,INR,PT01,12732,2,510101,149230,74615
11371,ZDOM,CKD,VEH,2024-04,JF35,OR,INR,PT01,A11371,2,510101,151160,75580
12761,ZDOM,CKD,VEH,2024-04,JF35,KAR,INR,CH01,12761,2,510101,152890,76445
13442,ZDOM,CKD,VEH,2024-04,JF35,TN,INR,CH01,13442,2,510101,155380,77690
13141,ZDOM,CKD,VEH,2024-04,JF35,UP,INR,CH01,13141,4,510101,296300,74075
12735,ZDOM,CKD,VEH,2024-04,JF35,UP,INR,PT01,12735,1,510101,74075,74075
11501,ZDOM,CKD,VEH,2024-04,JF35,TG,INR,CH01,11501,5,510101,378875,75775
10017,ZDOM,CKD,VEH,2024-04,JF35,GJ,INR,PT01,10017,12,510101,900360,75030
13646,ZDOM,CKD,VEH,2024-04,JF35,TN,INR,CH01,13646,2,510101,155380,77690
13693,ZDOM,CKD,VEH,2024-04,JF35,TN,INR,CH01,13693,4,510101,310760,77690
12083,ZDOM,CKD,VEH,2024-04,JF35,JH,INR,CH01,12083,3,510101,222225,74075
13624,ZDOM,CKD,VEH,2024-04,JF35,TN,INR,CH01,13624,1,510101,77690,77690
12226,ZDOM,CKD,VEH,2024-04,JF35,OR,INR,PT01,12226,4,510101,302320,75580
12540,ZDOM,CKD,VEH,2024-04,JF35,MAH,INR,CH01,12540,10,510101,742250,74225
13055,ZDOM,CKD,VEH,2024-04,JF35,HR,INR,PT01,13055,1,510101,75390,75390
10317,ZDOM,CKD,VEH,2024-04,JF35,UP,INR,PT01,A10317,2,510101,148150,74075
10690,ZDOM,CKD,VEH,2024-04,JF35,MP,INR,PT01,10690,13,510101,969995,74615
12920,ZDOM,CKD,VEH,2024-04,JF35,UP,INR,PT01,12920,1,510101,74075,74075
10051,ZDOM,CKD,VEH,2024-04,JF35,UP,INR,PT01,10051,2,510101,148150,74075
12571,ZDOM,CKD,VEH,2024-04,JF35,UP,INR,PT01,12571,2,510101,148150,74075
12822,ZDOM,CKD,VEH,2024-04,JF35,AS,INR,CH01,12822,10,510101,755750,75575
13127,ZDOM,CKD,VEH,2024-04,JF35,PB,INR,CH01,13127,5,510101,379300,75860
12715,ZDOM,CKD,VEH,2024-04,JF35,OR,INR,PT01,12715,2,510101,151160,75580
10164,ZDOM,CKD,VEH,2024-04,JF35,OR,INR,PT01,10164,2,510101,151160,75580
12281,ZDOM,CKD,VEH,2024-04,JF35,TG,INR,CH01,12281,6,510101,454650,75775
13062,ZDOM,CKD,VEH,2024-04,JF35,AS,INR,PT01,13062,5,510101,377875,75575
10769,ZDOM,CKD,VEH,2024-04,JF35,BH,INR,PT01,10769,2,510101,148150,74075
12854,ZDOM,CKD,VEH,2024-04,JF35,WB,INR,PT01,12854,4,510101,296140,74035
13052,ZDOM,CKD,VEH,2024-04,JF35,AP,INR,CH01,13052,3,510101,227325,75775
10971,ZDOM,CKD,VEH,2024-04,JF35,GJ,INR,PT01,10971,6,510101,450180,75030
11505,ZDOM,CKD,VEH,2024-04,JF35,WB,INR,CH01,11505,4,510101,296140,74035
10753,ZDOM,CKD,VEH,2024-04,JF35,MAH,INR,CH01,10753,16,510101,1187600,74225
13115,ZDOM,CKD,VEH,2024-04,JF35,AS,INR,PT01,13115,2,510101,151150,75575
12788,ZDOM,CKD,VEH,2024-04,JF35,TR,INR,ZZ01,12788,5,510101,374850,74970
13242,ZDOM,CKD,VEH,2024-04,JF35,UP,INR,PT01,A13242,2,510101,145750,72875
13029,ZDOM,CKD,VEH,2024-04,JF35,AS,INR,CH01,13029,8,510101,604600,75575
12080,ZDOM,CKD,VEH,2024-04,JF35,UP,INR,PT01,12080,2,510101,148150,74075
13398,ZDOM,CKD,VEH,2024-04,JF35,WB,INR,CH01,A13398,4,510101,296140,74035
13062,ZDOM,CKD,VEH,2024-04,JF35,AS,INR,ZZ01,13062,3,510101,226725,75575
10310,ZDOM,CKD,VEH,2024-04,JF35,AS,INR,CH01,10310,8,510101,604600,75575
12782,ZDOM,CKD,VEH,2024-04,JF35,AS,INR,CH01,12782,4,510101,302300,75575
13666,ZDOM,CKD,VEH,2024-04,JF35,JH,INR,PT01,13666,2,510101,148150,74075
10917,ZDOM,CKD,VEH,2024-04,JF35,UP,INR,PT01,10917,2,510101,148150,74075
10812,ZDOM,CKD,VEH,2024-04,JF35,AS,INR,PT01,10812,6,510101,453450,75575
10290,ZDOM,CKD,VEH,2024-04,JF35,GJ,INR,CH01,10290,8,510101,600240,75030
12805,ZDOM,CKD,VEH,2024-04,JF35,MP,INR,PT01,12805,2,510101,149230,74615
11772,ZDOM,CKD,VEH,2024-04,JF35,AS,INR,PT01,11772,10,510101,755750,75575
12752,ZDOM,CKD,VEH,2024-04,JF35,MAH,INR,CH01,A12752,4,510101,296900,74225
12640,ZDOM,CKD,VEH,2024-04,JF35,MP,INR,PT01,12640,2,510101,149230,74615
11262,ZDOM,CKD,VEH,2024-04,JF35,KAR,INR,CH01,11262,4,510101,305780,76445
11452,ZDOM,CKD,VEH,2024-04,JF35,UP,INR,PT01,A11452,2,510101,148150,74075
10759,ZDOM,CKD,VEH,2024-04,JF35,UP,INR,PT01,10759,2,510101,148150,74075
11534,ZDOM,CKD,VEH,2024-04,JF35,UP,INR,PT01,11534,2,510101,148150,74075
11214,ZDOM,CKD,VEH,2024-04,JF35,MAH,INR,CH01,11214,2,510101,148450,74225
12395,ZDOM,CKD,VEH,2024-04,JF35,TN,INR,CH01,12395,1,510101,77690,77690
10911,ZDOM,CKD,VEH,2024-04,JF35,UP,INR,PT01,10911,1,510101,74075,74075
12849,ZDOM,CKD,VEH,2024-04,JF35,RJ,INR,PT01,12849,2,510101,150340,75170
11431,ZDOM,CKD,VEH,2024-04,JF35,MAH,INR,CH01,11431,3,510101,222675,74225
10311,ZDOM,CKD,VEH,2024-04,JF35,TN,INR,CH01,10311,3,510101,233070,77690
12830,ZDOM,CKD,VEH,2024-04,JF35,UP,INR,PT01,12830,4,510101,296300,74075
10344,ZDOM,CKD,VEH,2024-04,JF35,UP,INR,PT01,A10344,2,510101,148150,74075
11759,ZDOM,CKD,VEH,2024-04,JF35,RJ,INR,PT01,11759,2,510101,150340,75170
12864,ZDOM,CKD,VEH,2024-04,JF35,OR,INR,PT01,12864,3,510101,226740,75580
11718,ZDOM,CKD,VEH,2024-04,JF35,MAH,INR,CH01,11718,1,510101,74225,74225
12891,ZDOM,CKD,VEH,2024-04,JF35,TR,INR,ZZ01,12891,2,510101,149940,74970
12815,ZDOM,CKD,VEH,2024-04,JF35,JH,INR,PT01,12815,2,510101,148150,74075
11499,ZDOM,CKD,VEH,2024-04,JF35,OR,INR,PT01,11499,2,510101,151160,75580
10147,ZDOM,CKD,VEH,2024-04,JF35,UP,INR,PT01,10147,2,510101,148150,74075
13108,ZDOM,CKD,VEH,2024-04,JF35,MAH,INR,CH01,13108,4,510101,296900,74225
11263,ZDOM,CKD,VEH,2024-04,JF35,KAR,INR,CH01,A11263,-8,510101,-611560,76445
11011,ZDOM,CKD,VEH,2024-04,JF35,UP,INR,PT01,A11011,2,510101,148150,74075
10633,ZDOM,CKD,VEH,2024-04,JF35,UP,INR,PT01,10633,2,510101,148150,74075
12867,ZDOM,CKD,VEH,2024-04,JF35,AS,INR,ZZ01,12867,3,510101,226725,75575
13029,ZDOM,CKD,VEH,2024-04,JF35,AS,INR,ZZ01,13029,10,510101,755750,75575
12802,ZDOM,CKD,VEH,2024-04,JF35,TN,INR,CH01,12802,3,510101,233070,77690
13126,ZDOM,CKD,VEH,2024-04,JF35,UP,INR,PT01,13126,2,510101,148150,74075
13497,ZDOM,CKD,VEH,2024-04,JF35,DEL,INR,PT01,13497,2,510101,143910,71955
11664,ZDOM,CKD,VEH,2024-04,PD36,CH,INR,CH01,11664,1,510101,84015,84015
10066,ZDOM,CKD,VEH,2024-04,PD36,AS,INR,CH01,10066,7,510101,592340,84620
11362,ZDOM,CKD,VEH,2024-04,PD36,BH,INR,CH01,11362,8,510101,672120,84015
10335,ZDOM,CKD,VEH,2024-04,PD36,WB,INR,CH01,10335,30,510101,2520450,84015
10863,ZDOM,CKD,VEH,2024-04,PD36,OR,INR,CH01,10863,2,510101,169240,84620
12891,ZDOM,CKD,VEH,2024-04,PD36,TR,INR,ZZ01,12891,16,510101,1344240,84015
12897,ZDOM,CKD,VEH,2024-04,PD36,UP,INR,CH01,12897,1,510101,84015,84015
13433,ZDOM,CKD,VEH,2024-04,PD36,UP,INR,PT01,13433,2,510101,168030,84015
10491,ZDOM,CKD,VEH,2024-04,PD36,TN,INR,CH01,10491,1,510101,84015,84015
13384,ZDOM,CKD,VEH,2024-04,PD36,OR,INR,CH01,13384,1,510101,84620,84620
12237,ZDOM,CKD,VEH,2024-04,PD36,OR,INR,PT01,12237,2,510101,169240,84620
12675,ZDOM,CKD,VEH,2024-04,PD36,WB,INR,CH01,12675,4,510101,336060,84015
12983,ZDOM,CKD,VEH,2024-04,PD36,DEL,INR,PT01,12983,3,510101,248145,82715
13055,ZDOM,CKD,VEH,2024-04,PD36,HR,INR,CH01,13055,1,510101,83320,83320
10374,ZDOM,CKD,VEH,2024-04,PD36,MP,INR,PT01,10374,3,510101,252345,84115
13135,ZDOM,CKD,VEH,2024-04,PD36,UT,INR,CH01,A13135,2,510101,168030,84015
10417,ZDOM,CKD,VEH,2024-04,PD36,PB,INR,PT01,10417,1,510101,84015,84015
13666,ZDOM,CKD,VEH,2024-04,PD36,JH,INR,CH01,13666,1,510101,84015,84015
10584,ZDOM,CKD,VEH,2024-04,PD36,CH,INR,CH01,10584,1,510101,84015,84015
12768,ZDOM,CKD,VEH,2024-04,PD36,CH,INR,CH01,12768,2,510101,168030,84015
12686,ZDOM,CKD,VEH,2024-04,PD36,OR,INR,CH01,12686,1,510101,84620,84620
10106,ZDOM,CKD,VEH,2024-04,PD36,GJ,INR,PT01,10106,2,510101,168230,84115
13053,ZDOM,CKD,VEH,2024-04,PD36,UT,INR,CH01,13053,1,510101,84015,84015
12788,ZDOM,CKD,VEH,2024-04,PD36,TR,INR,ZZ01,12788,6,510101,504090,84015
10769,ZDOM,CKD,VEH,2024-04,PD36,BH,INR,CH01,10769,4,510101,336060,84015
13126,ZDOM,CKD,VEH,2024-04,PD36,UP,INR,CH01,13126,2,510101,168030,84015
11508,ZDOM,CKD,VEH,2024-04,PD36,WB,INR,CH01,11508,5,510101,420075,84015
12152,ZDOM,CKD,VEH,2024-04,PD36,GJ,INR,CH01,12152,1,510101,84115,84115
11277,ZDOM,CKD,VEH,2024-04,PD36,TG,INR,CH01,A11277,4,510101,336460,84115
11132,ZDOM,CKD,VEH,2024-04,PD36,WB,INR,CH01,11132,4,510101,336060,84015
13223,ZDOM,CKD,VEH,2024-04,PD36,MAH,INR,CH01,A13223,6,510101,496890,82815
12626,ZDOM,CKD,VEH,2024-04,PD36,MAH,INR,CH01,12626,3,510101,248445,82815
13197,ZDOM,CKD,VEH,2024-04,PD36,MAH,INR,CH01,A13197,4,510101,331260,82815
12645,ZDOM,CKD,VEH,2024-04,PD36,RJ,INR,CH01,12645,1,510101,84720,84720
13492,ZDOM,CKD,VEH,2024-04,PD36,BH,INR,PT01,13492,1,510101,84015,84015
12937,ZDOM,CKD,VEH,2024-04,PD36,MP,INR,PT01,12937,1,510101,84115,84115
10225,ZDOM,CKD,VEH,2024-04,PD36,JK,INR,PT01,10225,2,510101,168030,84015
10047,ZDOM,CKD,VEH,2024-04,PD36,DEL,INR,PT01,10047,2,510101,165430,82715
13185,ZDOM,CKD,VEH,2024-04,PD36,PB,INR,CH01,13185,2,510101,168030,84015
10473,ZDOM,CKD,VEH,2024-04,PD36,MAH,INR,CH01,A10473,6,510101,496890,82815
12895,ZDOM,CKD,VEH,2024-04,PD36,MAH,INR,CH01,12895,4,510101,336460,84115
10928,ZDOM,CKD,VEH,2024-04,PD36,JH,INR,CH01,10928,1,510101,84015,84015
12752,ZDOM,CKD,VEH,2024-04,PD36,MAH,INR,CH01,A12752,2,510101,168230,84115
11943,ZDOM,CKD,VEH,2024-04,PD36,WB,INR,CH01,11943,8,510101,672120,84015
10285,ZDOM,CKD,VEH,2024-04,PD36,MP,INR,PT01,10285,1,510101,84115,84115
13135,ZDOM,CKD,VEH,2024-04,PD36,UT,INR,PT01,13135,2,510101,168030,84015
13208,ZDOM,CKD,VEH,2024-04,PD36,AS,INR,CH01,13208,2,510101,169240,84620
10125,ZDOM,CKD,VEH,2024-04,PD36,MG,INR,ZZ01,10125,7,510101,588105,84015
13693,ZDOM,CKD,VEH,2024-04,PD36,TN,INR,CH01,13693,1,510101,84015,84015
12525,ZDOM,CKD,VEH,2024-04,PD36,UP,INR,PT01,12525,1,510101,84015,84015
13062,ZDOM,CKD,VEH,2024-04,PD36,AS,INR,ZZ01,13062,2,510101,169240,84620
12913,ZDOM,CKD,VEH,2024-04,PD36,ARP,INR,ZZ01,A12913,2,510101,168030,84015
10997,ZDOM,CKD,VEH,2024-04,PD36,TN,INR,CH01,10997,2,510101,168030,84015
10835,ZDOM,CKD,VEH,2024-04,PD36,MP,INR,PT01,10835,2,510101,168230,84115
11517,ZDOM,CKD,VEH,2024-04,PD36,AS,INR,CH01,11517,10,510101,846200,84620
13139,ZDOM,CKD,VEH,2024-04,PD36,UP,INR,CH01,13139,3,510101,252045,84015
12822,ZDOM,CKD,VEH,2024-04,PD36,AS,INR,CH01,12822,2,510101,169240,84620
10076,ZDOM,CKD,VEH,2024-04,PD36,AS,INR,CH01,10076,4,510101,338480,84620
13418,ZDOM,CKD,VEH,2024-04,PD36,BH,INR,CH01,A13418,2,510101,168030,84015
11691,ZDOM,CKD,VEH,2024-04,PD36,BH,INR,PT01,11691,1,510101,84015,84015
10347,ZDOM,CKD,VEH,2024-04,PD36,MAH,INR,CH01,A10347,3,510101,252345,84115
10361,ZDOM,CKD,VEH,2024-04,PD36,UP,INR,CH01,10361,3,510101,252045,84015
12964,ZDOM,CKD,VEH,2024-04,PD36,AS,INR,CH01,12964,2,510101,169240,84620
11453,ZDOM,CKD,VEH,2024-04,PD36,KAR,INR,CH01,11453,2,510101,168230,84115
13497,ZDOM,CKD,VEH,2024-04,PD36,DEL,INR,PT01,B13497,1,510101,82715,82715
13657,ZDOM,CKD,VEH,2024-04,PD36,MAH,INR,CH01,A13657,2,510101,165630,82815
10935,ZDOM,CKD,VEH,2024-04,PD36,MAH,INR,CH01,A10935,3,510101,252345,84115
12715,ZDOM,CKD,VEH,2024-04,PD36,OR,INR,PT01,12715,2,510101,169240,84620
13498,ZDOM,CKD,VEH,2024-04,PD36,OR,INR,PT01,13498,2,510101,169240,84620
10694,ZDOM,CKD,VEH,2024-04,PD36,MAH,INR,CH01,10694,1,510101,84115,84115
13790,ZDOM,CKD,VEH,2024-04,PD36,JK,INR,PT01,13790,1,510101,84015,84015
11726,ZDOM,CKD,VEH,2024-04,PD36,MP,INR,PT01,11726,2,510101,168230,84115
13106,ZDOM,CKD,VEH,2024-04,PD36,DEL,INR,PT01,13106,2,510101,165430,82715
10650,ZDOM,CKD,VEH,2024-04,PD36,UP,INR,CH01,10650,2,510101,168030,84015
12083,ZDOM,CKD,VEH,2024-04,PD36,JH,INR,PT01,12083,2,510101,168030,84015
10382,ZDOM,CKD,VEH,2024-04,PD36,TG,INR,CH01,10382,4,510101,336460,84115
10210,ZDOM,CKD,VEH,2024-04,PD36,UT,INR,CH01,A10210,3,510101,252045,84015
12313,ZDOM,CKD,VEH,2024-04,PD36,BH,INR,PT01,12313,2,510101,168030,84015
11957,ZDOM,CKD,VEH,2024-04,PD36,WB,INR,PT01,11957,2,510101,168030,84015
13567,ZDOM,CKD,VEH,2024-04,PD36,MAH,INR,CH01,A13567,1,510101,84115,84115
11437,ZDOM,CKD,VEH,2024-04,PD36,KAR,INR,CH01,11437,1,510101,84115,84115
10057,ZDOM,CKD,VEH,2024-04,PD36,TN,INR,CH01,10057,1,510101,84015,84015
10632,ZDOM,CKD,VEH,2024-04,PD36,MAH,INR,CH01,10632,1,510101,84115,84115
12226,ZDOM,CKD,VEH,2024-04,PD36,OR,INR,CH01,12226,1,510101,84620,84620
10519,ZDOM,CKD,VEH,2024-04,PD36,WB,INR,CH01,10519,4,510101,336060,84015
